Domain,Area,Element,Item,Year,Unit,Value
"Crops and livestock products","Slovenia","Export Quantity","Oil, olive, virgin","2020","tonnes","148"
"Crops and livestock products","Slovenia","Export Quantity","Sunflower seed","2020","tonnes","3591"
"Crops and livestock products","Slovenia","Export Quantity","Vegetables, frozen","2020","tonnes","1407"
"Crops and livestock products","Slovenia","Export Quantity","Wheat","2020","tonnes","105518"
"Crops and livestock products","Somalia","Export Quantity","Linseed","2020","tonnes","0"
"Crops and livestock products","Somalia","Export Quantity","Maize","2020","tonnes","3"
"Crops and livestock products","Somalia","Export Quantity","Oil, olive, virgin","2020","tonnes","0"
"Crops and livestock products","South Africa","Export Quantity","Barley","2020","tonnes","1144"
"Crops and livestock products","South Africa","Export Quantity","Linseed","2020","tonnes","12"
"Crops and livestock products","South Africa","Export Quantity","Maize","2020","tonnes","2584946"
"Crops and livestock products","South Africa","Export Quantity","Oil, olive, virgin","2020","tonnes","1623"
"Crops and livestock products","South Africa","Export Quantity","Sunflower seed","2020","tonnes","1339"
"Crops and livestock products","South Africa","Export Quantity","Vegetables, frozen","2020","tonnes","5098"
"Crops and livestock products","South Africa","Export Quantity","Wheat","2020","tonnes","182634"
"Crops and livestock products","South Sudan","Export Quantity","Vegetables, frozen","2020","tonnes","0"
"Crops and livestock products","South Sudan","Export Quantity","Wheat","2020","tonnes","142"
"Crops and livestock products","Spain","Export Quantity","Barley","2020","tonnes","111429"
"Crops and livestock products","Spain","Export Quantity","Linseed","2020","tonnes","628"
"Crops and livestock products","Spain","Export Quantity","Maize","2020","tonnes","146221"
"Crops and livestock products","Spain","Export Quantity","Oil, olive, virgin","2020","tonnes","1130319"
"Crops and livestock products","Spain","Export Quantity","Sunflower seed","2020","tonnes","37326"
"Crops and livestock products","Spain","Export Quantity","Vegetables, frozen","2020","tonnes","599392"
"Crops and livestock products","Spain","Export Quantity","Wheat","2020","tonnes","523985"
"Crops and livestock products","Sri Lanka","Export Quantity","Barley","2020","tonnes","2"
"Crops and livestock products","Sri Lanka","Export Quantity","Maize","2020","tonnes","9"
"Crops and livestock products","Sri Lanka","Export Quantity","Oil, olive, virgin","2020","tonnes","0"
"Crops and livestock products","Sri Lanka","Export Quantity","Vegetables, frozen","2020","tonnes","819"
"Crops and livestock products","Sri Lanka","Export Quantity","Wheat","2020","tonnes","2860"
"Crops and livestock products","Sudan","Export Quantity","Flour, cassava","2020","tonnes","0"
"Crops and livestock products","Sudan","Export Quantity","Maize","2020","tonnes","472"
"Crops and livestock products","Sudan","Export Quantity","Vegetables, frozen","2020","tonnes","0"
"Crops and livestock products","Suriname","Export Quantity","Maize","2020","tonnes","0"
"Crops and livestock products","Suriname","Export Quantity","Vegetables, frozen","2020","tonnes","101"
"Crops and livestock products","Sweden","Export Quantity","Barley","2020","tonnes","421677"
"Crops and livestock products","Sweden","Export Quantity","Linseed","2020","tonnes","891"
"Crops and livestock products","Sweden","Export Quantity","Maize","2020","tonnes","221"
"Crops and livestock products","Sweden","Export Quantity","Oil, olive, virgin","2020","tonnes","157"
"Crops and livestock products","Sweden","Export Quantity","Sunflower seed","2020","tonnes","3172"
"Crops and livestock products","Sweden","Export Quantity","Vegetables, frozen","2020","tonnes","7370"
"Crops and livestock products","Sweden","Export Quantity","Wheat","2020","tonnes","1057894"
"Crops and livestock products","Switzerland","Export Quantity","Barley","2020","tonnes","799"
"Crops and livestock products","Switzerland","Export Quantity","Linseed","2020","tonnes","21"
"Crops and livestock products","Switzerland","Export Quantity","Maize","2020","tonnes","58"
"Crops and livestock products","Switzerland","Export Quantity","Oil, olive, virgin","2020","tonnes","55"
"Crops and livestock products","Switzerland","Export Quantity","Sunflower seed","2020","tonnes","74"
"Crops and livestock products","Switzerland","Export Quantity","Vegetables, frozen","2020","tonnes","280"
"Crops and livestock products","Switzerland","Export Quantity","Wheat","2020","tonnes","508"
"Crops and livestock products","Syrian Arab Republic","Export Quantity","Barley","2020","tonnes","401701"
"Crops and livestock products","Syrian Arab Republic","Export Quantity","Maize","2020","tonnes","6"
"Crops and livestock products","Syrian Arab Republic","Export Quantity","Oil, olive, virgin","2020","tonnes","63512"
"Crops and livestock products","Syrian Arab Republic","Export Quantity","Sunflower seed","2020","tonnes","23"
"Crops and livestock products","Syrian Arab Republic","Export Quantity","Vegetables, frozen","2020","tonnes","315"
"Crops and livestock products","Syrian Arab Republic","Export Quantity","Wheat","2020","tonnes","123106"
"Crops and livestock products","Tajikistan","Export Quantity","Maize","2020","tonnes","21"
"Crops and livestock products","Tajikistan","Export Quantity","Sunflower seed","2020","tonnes","225"
"Crops and livestock products","Thailand","Export Quantity","Barley","2020","tonnes","15"
"Crops and livestock products","Thailand","Export Quantity","Flour, cassava","2020","tonnes","51810"
"Crops and livestock products","Thailand","Export Quantity","Linseed","2020","tonnes","7"
"Crops and livestock products","Thailand","Export Quantity","Maize","2020","tonnes","27428"
"Crops and livestock products","Thailand","Export Quantity","Oil, olive, virgin","2020","tonnes","35"
"Crops and livestock products","Thailand","Export Quantity","Sunflower seed","2020","tonnes","198"
"Crops and livestock products","Thailand","Export Quantity","Vegetables, frozen","2020","tonnes","51416"
"Crops and livestock products","Thailand","Export Quantity","Wheat","2020","tonnes","9"
"Crops and livestock products","Togo","Export Quantity","Maize","2020","tonnes","97"
"Crops and livestock products","Tonga","Export Quantity","Maize","2020","tonnes","1"
"Crops and livestock products","Tonga","Export Quantity","Vegetables, frozen","2020","tonnes","92"
"Crops and livestock products","Trinidad and Tobago","Export Quantity","Linseed","2020","tonnes","2"
"Crops and livestock products","Trinidad and Tobago","Export Quantity","Maize","2020","tonnes","31"
"Crops and livestock products","Trinidad and Tobago","Export Quantity","Oil, olive, virgin","2020","tonnes","0"
"Crops and livestock products","Trinidad and Tobago","Export Quantity","Sunflower seed","2020","tonnes","0"
"Crops and livestock products","Trinidad and Tobago","Export Quantity","Vegetables, frozen","2020","tonnes","0"
"Crops and livestock products","Tunisia","Export Quantity","Barley","2020","tonnes","115"
"Crops and livestock products","Tunisia","Export Quantity","Linseed","2020","tonnes","3"
"Crops and livestock products","Tunisia","Export Quantity","Oil, olive, virgin","2020","tonnes","363616"
"Crops and livestock products","Tunisia","Export Quantity","Sunflower seed","2020","tonnes","0"
"Crops and livestock products","Tunisia","Export Quantity","Vegetables, frozen","2020","tonnes","119"
"Crops and livestock products","Turkey","Export Quantity","Barley","2020","tonnes","14129"
"Crops and livestock products","Turkey","Export Quantity","Flour, cassava","2020","tonnes","0"
"Crops and livestock products","Turkey","Export Quantity","Linseed","2020","tonnes","3986"
"Crops and livestock products","Turkey","Export Quantity","Maize","2020","tonnes","404866"
"Crops and livestock products","Turkey","Export Quantity","Oil, olive, virgin","2020","tonnes","53665"
"Crops and livestock products","Turkey","Export Quantity","Sunflower seed","2020","tonnes","115253"
"Crops and livestock products","Turkey","Export Quantity","Vegetables, frozen","2020","tonnes","47268"
"Crops and livestock products","Turkey","Export Quantity","Wheat","2020","tonnes","124643"
"Crops and livestock products","Turkmenistan","Export Quantity","Wheat","2020","tonnes","37000"
"Crops and livestock products","Uganda","Export Quantity","Barley","2020","tonnes","951"
"Crops and livestock products","Uganda","Export Quantity","Maize","2020","tonnes","258883"
"Crops and livestock products","Uganda","Export Quantity","Oil, olive, virgin","2020","tonnes","3"
"Crops and livestock products","Uganda","Export Quantity","Sunflower seed","2020","tonnes","513"
"Crops and livestock products","Uganda","Export Quantity","Vegetables, frozen","2020","tonnes","3180"
"Crops and livestock products","Uganda","Export Quantity","Wheat","2020","tonnes","40"
"Crops and livestock products","Ukraine","Export Quantity","Barley","2020","tonnes","5046350"
"Crops and livestock products","Ukraine","Export Quantity","Linseed","2020","tonnes","9353"
"Crops and livestock products","Ukraine","Export Quantity","Maize","2020","tonnes","27952483"
"Crops and livestock products","Ukraine","Export Quantity","Oil, olive, virgin","2020","tonnes","42"
"Crops and livestock products","Ukraine","Export Quantity","Sunflower seed","2020","tonnes","187900"
"Crops and livestock products","Ukraine","Export Quantity","Vegetables, frozen","2020","tonnes","5009"
"Crops and livestock products","Ukraine","Export Quantity","Wheat","2020","tonnes","18055673"
"Crops and livestock products","United Arab Emirates","Export Quantity","Barley","2020","tonnes","57193"
"Crops and livestock products","United Arab Emirates","Export Quantity","Flour, cassava","2020","tonnes",""
"Crops and livestock products","United Arab Emirates","Export Quantity","Linseed","2020","tonnes","77"
"Crops and livestock products","United Arab Emirates","Export Quantity","Maize","2020","tonnes","71929"
"Crops and livestock products","United Arab Emirates","Export Quantity","Oil, olive, virgin","2020","tonnes","5100"
"Crops and livestock products","United Arab Emirates","Export Quantity","Sunflower seed","2020","tonnes","19921"
"Crops and livestock products","United Arab Emirates","Export Quantity","Vegetables, frozen","2020","tonnes","1978"
"Crops and livestock products","United Arab Emirates","Export Quantity","Wheat","2020","tonnes","31483"
"Crops and livestock products","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Barley","2020","tonnes","1574932"
"Crops and livestock products","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Flour, cassava","2020","tonnes","145"
"Crops and livestock products","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Linseed","2020","tonnes","23940"
"Crops and livestock products","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Maize","2020","tonnes","138934"
"Crops and livestock products","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Oil, olive, virgin","2020","tonnes","2473"
"Crops and livestock products","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Sunflower seed","2020","tonnes","8947"
"Crops and livestock products","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Vegetables, frozen","2020","tonnes","46470"
"Crops and livestock products","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Wheat","2020","tonnes","520083"
"Crops and livestock products","United Republic of Tanzania","Export Quantity","Barley","2020","tonnes","156"
"Crops and livestock products","United Republic of Tanzania","Export Quantity","Flour, cassava","2020","tonnes","7"
"Crops and livestock products","United Republic of Tanzania","Export Quantity","Maize","2020","tonnes","96965"
"Crops and livestock products","United Republic of Tanzania","Export Quantity","Oil, olive, virgin","2020","tonnes","0"
"Crops and livestock products","United Republic of Tanzania","Export Quantity","Sunflower seed","2020","tonnes","2835"
"Crops and livestock products","United Republic of Tanzania","Export Quantity","Vegetables, frozen","2020","tonnes","38639"
"Crops and livestock products","United Republic of Tanzania","Export Quantity","Wheat","2020","tonnes","924"
"Crops and livestock products","United States of America","Export Quantity","Barley","2020","tonnes","187077"
"Crops and livestock products","United States of America","Export Quantity","Linseed","2020","tonnes","31076"
"Crops and livestock products","United States of America","Export Quantity","Maize","2020","tonnes","51838933"
"Crops and livestock products","United States of America","Export Quantity","Oil, olive, virgin","2020","tonnes","10612"
"Crops and livestock products","United States of America","Export Quantity","Sunflower seed","2020","tonnes","66140"
"Crops and livestock products","United States of America","Export Quantity","Vegetables, frozen","2020","tonnes","104097"
"Crops and livestock products","United States of America","Export Quantity","Wheat","2020","tonnes","26131626"
"Crops and livestock products","Uruguay","Export Quantity","Barley","2020","tonnes","41184"
"Crops and livestock products","Uruguay","Export Quantity","Flour, cassava","2020","tonnes","0"
"Crops and livestock products","Uruguay","Export Quantity","Linseed","2020","tonnes","667"
"Crops and livestock products","Uruguay","Export Quantity","Maize","2020","tonnes","2"
"Crops and livestock products","Uruguay","Export Quantity","Oil, olive, virgin","2020","tonnes","123"
"Crops and livestock products","Uruguay","Export Quantity","Sunflower seed","2020","tonnes","290"
"Crops and livestock products","Uruguay","Export Quantity","Vegetables, frozen","2020","tonnes","0"
"Crops and livestock products","Uruguay","Export Quantity","Wheat","2020","tonnes","381626"
"Crops and livestock products","Uzbekistan","Export Quantity","Linseed","2020","tonnes","0"
"Crops and livestock products","Uzbekistan","Export Quantity","Oil, olive, virgin","2020","tonnes","0"
"Crops and livestock products","Uzbekistan","Export Quantity","Sunflower seed","2020","tonnes","4003"
"Crops and livestock products","Uzbekistan","Export Quantity","Vegetables, frozen","2020","tonnes","5860"
"Crops and livestock products","Uzbekistan","Export Quantity","Wheat","2020","tonnes","48212"
"Crops and livestock products","Venezuela (Bolivarian Republic of)","Export Quantity","Flour, cassava","2020","tonnes","0"
"Crops and livestock products","Venezuela (Bolivarian Republic of)","Export Quantity","Oil, olive, virgin","2020","tonnes","0"
"Crops and livestock products","Viet Nam","Export Quantity","Barley","2020","tonnes","0"
"Crops and livestock products","Viet Nam","Export Quantity","Flour, cassava","2020","tonnes","17872"
"Crops and livestock products","Viet Nam","Export Quantity","Maize","2020","tonnes","328626"
"Crops and livestock products","Viet Nam","Export Quantity","Oil, olive, virgin","2020","tonnes","22"
"Crops and livestock products","Viet Nam","Export Quantity","Sunflower seed","2020","tonnes","8"
"Crops and livestock products","Viet Nam","Export Quantity","Vegetables, frozen","2020","tonnes","16466"
"Crops and livestock products","Viet Nam","Export Quantity","Wheat","2020","tonnes","39567"
"Crops and livestock products","Yemen","Export Quantity","Barley","2020","tonnes","31"
"Crops and livestock products","Yemen","Export Quantity","Maize","2020","tonnes","12441"
"Crops and livestock products","Yemen","Export Quantity","Oil, olive, virgin","2020","tonnes","0"
"Crops and livestock products","Yemen","Export Quantity","Vegetables, frozen","2020","tonnes","11"
"Crops and livestock products","Yemen","Export Quantity","Wheat","2020","tonnes","231"
"Crops and livestock products","Zambia","Export Quantity","Flour, cassava","2020","tonnes","20"
"Crops and livestock products","Zambia","Export Quantity","Maize","2020","tonnes","59380"
"Crops and livestock products","Zambia","Export Quantity","Oil, olive, virgin","2020","tonnes","1"
"Crops and livestock products","Zambia","Export Quantity","Sunflower seed","2020","tonnes","47"
"Crops and livestock products","Zambia","Export Quantity","Vegetables, frozen","2020","tonnes","1"
"Crops and livestock products","Zambia","Export Quantity","Wheat","2020","tonnes","243"
"Crops and livestock products","Zimbabwe","Export Quantity","Barley","2020","tonnes","0"
"Crops and livestock products","Zimbabwe","Export Quantity","Maize","2020","tonnes","4484"
"Crops and livestock products","Zimbabwe","Export Quantity","Vegetables, frozen","2020","tonnes","27"
"Crops and livestock products","Zimbabwe","Export Quantity","Wheat","2020","tonnes","2083"
